attack,defense,model,correct,count,min l2,avg l2,max l2,min norm_l2,avg norm_l2,max norm_l2,min linf,avg linf,max linf
fgm-inf-1,"min none,jpeg-25,jpeg-50,jpeg-75",round,275,1000,0.98289096355438232,1.508063564658165,1.5214877128601074,0.0027884135488420725,0.0082029339896980673,0.027037737891077995,0.0039215688593685627,0.0039215688593685627,0.0039215688593685627
fgm-inf-1,"min none,jpeg-25,jpeg-50,jpeg-75",jpeg-def-25,468,1000,0.98289096355438232,1.508063564658165,1.5214877128601074,0.0027884135488420725,0.0082029339896980673,0.027037737891077995,0.0039215688593685627,0.0039215688593685627,0.0039215688593685627
fgm-inf-1,"min none,jpeg-25,jpeg-50,jpeg-75",jpeg-def-50,427,1000,0.98289096355438232,1.508063564658165,1.5214877128601074,0.0027884135488420725,0.0082029339896980673,0.027037737891077995,0.0039215688593685627,0.0039215688593685627,0.0039215688593685627
fgm-inf-1,"min none,jpeg-25,jpeg-50,jpeg-75",jpeg-def-75,383,1000,0.98289096355438232,1.508063564658165,1.5214877128601074,0.0027884135488420725,0.0082029339896980673,0.027037737891077995,0.0039215688593685627,0.0039215688593685627,0.0039215688593685627
fgm-inf-1,"softmin none,jpeg-25,jpeg-50,jpeg-75",round,209,1000,1.1681602001190186,1.5106813677549362,1.5214877128601074,0.0032058279030025005,0.0082141955541446803,0.027037737891077995,0.0039215688593685627,0.0039215688593685627,0.0039215688593685627
fgm-inf-1,"softmin none,jpeg-25,jpeg-50,jpeg-75",jpeg-def-25,311,1000,1.1681602001190186,1.5106813677549362,1.5214877128601074,0.0032058279030025005,0.0082141955541446803,0.027037737891077995,0.0039215688593685627,0.0039215688593685627,0.0039215688593685627
fgm-inf-1,"softmin none,jpeg-25,jpeg-50,jpeg-75",jpeg-def-50,315,1000,1.1681602001190186,1.5106813677549362,1.5214877128601074,0.0032058279030025005,0.0082141955541446803,0.027037737891077995,0.0039215688593685627,0.0039215688593685627,0.0039215688593685627
fgm-inf-1,"softmin none,jpeg-25,jpeg-50,jpeg-75",jpeg-def-75,278,1000,1.1681602001190186,1.5106813677549362,1.5214877128601074,0.0032058279030025005,0.0082141955541446803,0.027037737891077995,0.0039215688593685627,0.0039215688593685627,0.0039215688593685627
fgm-inf-1,"avg none,jpeg-25,jpeg-50,jpeg-75",round,212,1000,1.168278694152832,1.5106818089485168,1.5214877128601074,0.0032061529345810413,0.0082141972128301852,0.027036998420953751,0.0039215688593685627,0.0039215688593685627,0.0039215688593685627
fgm-inf-1,"avg none,jpeg-25,jpeg-50,jpeg-75",jpeg-def-25,315,1000,1.168278694152832,1.5106818089485168,1.5214877128601074,0.0032061529345810413,0.0082141972128301852,0.027036998420953751,0.0039215688593685627,0.0039215688593685627,0.0039215688593685627
fgm-inf-1,"avg none,jpeg-25,jpeg-50,jpeg-75",jpeg-def-50,318,1000,1.168278694152832,1.5106818089485168,1.5214877128601074,0.0032061529345810413,0.0082141972128301852,0.027036998420953751,0.0039215688593685627,0.0039215688593685627,0.0039215688593685627
fgm-inf-1,"avg none,jpeg-25,jpeg-50,jpeg-75",jpeg-def-75,286,1000,1.168278694152832,1.5106818089485168,1.5214877128601074,0.0032061529345810413,0.0082141972128301852,0.027036998420953751,0.0039215688593685627,0.0039215688593685627,0.0039215688593685627
fgm-inf-1,none,round,122,1000,1.1676136255264282,1.5106524286270142,1.5214877128601074,0.0032043277751654387,0.0082140273144468666,0.027040790766477585,0.0039215688593685627,0.0039215688593685627,0.0039215688593685627
fgm-inf-1,none,jpeg-def-25,516,1000,1.1676136255264282,1.5106524286270142,1.5214877128601074,0.0032043277751654387,0.0082140273144468666,0.027040790766477585,0.0039215688593685627,0.0039215688593685627,0.0039215688593685627
fgm-inf-1,none,jpeg-def-50,458,1000,1.1676136255264282,1.5106524286270142,1.5214877128601074,0.0032043277751654387,0.0082140273144468666,0.027040790766477585,0.0039215688593685627,0.0039215688593685627,0.0039215688593685627
fgm-inf-1,none,jpeg-def-75,368,1000,1.1676136255264282,1.5106524286270142,1.5214877128601074,0.0032043277751654387,0.0082140273144468666,0.027040790766477585,0.0039215688593685627,0.0039215688593685627,0.0039215688593685627
fgm-inf-1,jpeg-25,round,599,1000,0.70368939638137817,1.5029900067448616,1.5214877128601074,0.001931162434630096,0.0081830420388141652,0.027002092450857162,0.0039215688593685627,0.0039215688593685627,0.0039215688593685627
fgm-inf-1,jpeg-25,jpeg-def-25,225,1000,0.70368939638137817,1.5029900067448616,1.5214877128601074,0.001931162434630096,0.0081830420388141652,0.027002092450857162,0.0039215688593685627,0.0039215688593685627,0.0039215688593685627
fgm-inf-1,jpeg-25,jpeg-def-50,453,1000,0.70368939638137817,1.5029900067448616,1.5214877128601074,0.001931162434630096,0.0081830420388141652,0.027002092450857162,0.0039215688593685627,0.0039215688593685627,0.0039215688593685627
fgm-inf-1,jpeg-25,jpeg-def-75,516,1000,0.70368939638137817,1.5029900067448616,1.5214877128601074,0.001931162434630096,0.0081830420388141652,0.027002092450857162,0.0039215688593685627,0.0039215688593685627,0.0039215688593685627
fgm-inf-1,jpeg-50,round,505,1000,0.72762799263000488,1.5048304589986801,1.5214877128601074,0.0019968580454587936,0.0081896059266291562,0.027037737891077995,0.0039215688593685627,0.0039215688593685627,0.0039215688593685627
fgm-inf-1,jpeg-50,jpeg-def-25,506,1000,0.72762799263000488,1.5048304589986801,1.5214877128601074,0.0019968580454587936,0.0081896059266291562,0.027037737891077995,0.0039215688593685627,0.0039215688593685627,0.0039215688593685627
fgm-inf-1,jpeg-50,jpeg-def-50,241,1000,0.72762799263000488,1.5048304589986801,1.5214877128601074,0.0019968580454587936,0.0081896059266291562,0.027037737891077995,0.0039215688593685627,0.0039215688593685627,0.0039215688593685627
fgm-inf-1,jpeg-50,jpeg-def-75,382,1000,0.72762799263000488,1.5048304589986801,1.5214877128601074,0.0019968580454587936,0.0081896059266291562,0.027037737891077995,0.0039215688593685627,0.0039215688593685627,0.0039215688593685627
fgm-inf-1,jpeg-75,round,382,1000,0.73170626163482666,1.5048057261705399,1.5214877128601074,0.0020080502144992352,0.0081894811373204,0.027009038254618645,0.0039215688593685627,0.0039215688593685627,0.0039215688593685627
fgm-inf-1,jpeg-75,jpeg-def-25,510,1000,0.73170626163482666,1.5048057261705399,1.5214877128601074,0.0020080502144992352,0.0081894811373204,0.027009038254618645,0.0039215688593685627,0.0039215688593685627,0.0039215688593685627
fgm-inf-1,jpeg-75,jpeg-def-50,464,1000,0.73170626163482666,1.5048057261705399,1.5214877128601074,0.0020080502144992352,0.0081894811373204,0.027009038254618645,0.0039215688593685627,0.0039215688593685627,0.0039215688593685627
fgm-inf-1,jpeg-75,jpeg-def-75,227,1000,0.73170626163482666,1.5048057261705399,1.5214877128601074,0.0020080502144992352,0.0081894811373204,0.027009038254618645,0.0039215688593685627,0.0039215688593685627,0.0039215688593685627
fgm-inf-3,"min none,jpeg-25,jpeg-50,jpeg-75",round,156,1000,2.9285585880279541,4.5050720062255856,4.5644631385803223,0.0083081778138875961,0.024493110886774958,0.079725310206413269,0.011764706112444401,0.011764706112444401,0.011764706112444401
fgm-inf-3,"min none,jpeg-25,jpeg-50,jpeg-75",jpeg-def-25,297,1000,2.9285585880279541,4.5050720062255856,4.5644631385803223,0.0083081778138875961,0.024493110886774958,0.079725310206413269,0.011764706112444401,0.011764706112444401,0.011764706112444401
fgm-inf-3,"min none,jpeg-25,jpeg-50,jpeg-75",jpeg-def-50,217,1000,2.9285585880279541,4.5050720062255856,4.5644631385803223,0.0083081778138875961,0.024493110886774958,0.079725310206413269,0.011764706112444401,0.011764706112444401,0.011764706112444401
fgm-inf-3,"min none,jpeg-25,jpeg-50,jpeg-75",jpeg-def-75,182,1000,2.9285585880279541,4.5050720062255856,4.5644631385803223,0.0083081778138875961,0.024493110886774958,0.079725310206413269,0.011764706112444401,0.011764706112444401,0.011764706112444401
fgm-inf-3,"softmin none,jpeg-25,jpeg-50,jpeg-75",round,92,1000,3.4788646697998047,4.5130051746368407,4.5644631385803223,0.0095471842214465141,0.02452738225273788,0.079752661287784576,0.011764706112444401,0.011764706112444401,0.011764706112444401
fgm-inf-3,"softmin none,jpeg-25,jpeg-50,jpeg-75",jpeg-def-25,150,1000,3.4788646697998047,4.5130051746368407,4.5644631385803223,0.0095471842214465141,0.02452738225273788,0.079752661287784576,0.011764706112444401,0.011764706112444401,0.011764706112444401
fgm-inf-3,"softmin none,jpeg-25,jpeg-50,jpeg-75",jpeg-def-50,101,1000,3.4788646697998047,4.5130051746368407,4.5644631385803223,0.0095471842214465141,0.02452738225273788,0.079752661287784576,0.011764706112444401,0.011764706112444401,0.011764706112444401
fgm-inf-3,"softmin none,jpeg-25,jpeg-50,jpeg-75",jpeg-def-75,101,1000,3.4788646697998047,4.5130051746368407,4.5644631385803223,0.0095471842214465141,0.02452738225273788,0.079752661287784576,0.011764706112444401,0.011764706112444401,0.011764706112444401
fgm-inf-3,"avg none,jpeg-25,jpeg-50,jpeg-75",round,93,1000,3.4793331623077393,4.5130155603885651,4.5644631385803223,0.0095484703779220581,0.024527430640533567,0.079751700162887573,0.011764706112444401,0.011764706112444401,0.011764706112444401
fgm-inf-3,"avg none,jpeg-25,jpeg-50,jpeg-75",jpeg-def-25,149,1000,3.4793331623077393,4.5130155603885651,4.5644631385803223,0.0095484703779220581,0.024527430640533567,0.079751700162887573,0.011764706112444401,0.011764706112444401,0.011764706112444401
fgm-inf-3,"avg none,jpeg-25,jpeg-50,jpeg-75",jpeg-def-50,101,1000,3.4793331623077393,4.5130155603885651,4.5644631385803223,0.0095484703779220581,0.024527430640533567,0.079751700162887573,0.011764706112444401,0.011764706112444401,0.011764706112444401
fgm-inf-3,"avg none,jpeg-25,jpeg-50,jpeg-75",jpeg-def-75,103,1000,3.4793331623077393,4.5130155603885651,4.5644631385803223,0.0095484703779220581,0.024527430640533567,0.079751700162887573,0.011764706112444401,0.011764706112444401,0.011764706112444401
fgm-inf-3,none,round,48,1000,3.4763174057006836,4.5129084756374356,4.5644631385803223,0.0095401937142014503,0.024526851696893573,0.079771243035793304,0.011764706112444401,0.011764706112444401,0.011764706112444401
fgm-inf-3,none,jpeg-def-25,354,1000,3.4763174057006836,4.5129084756374356,4.5644631385803223,0.0095401937142014503,0.024526851696893573,0.079771243035793304,0.011764706112444401,0.011764706112444401,0.011764706112444401
fgm-inf-3,none,jpeg-def-50,231,1000,3.4763174057006836,4.5129084756374356,4.5644631385803223,0.0095401937142014503,0.024526851696893573,0.079771243035793304,0.011764706112444401,0.011764706112444401,0.011764706112444401
fgm-inf-3,none,jpeg-def-75,146,1000,3.4763174057006836,4.5129084756374356,4.5644631385803223,0.0095401937142014503,0.024526851696893573,0.079771243035793304,0.011764706112444401,0.011764706112444401,0.011764706112444401
fgm-inf-3,jpeg-25,round,383,1000,2.0738685131072998,4.490670766353607,4.5644631385803223,0.0056913988664746284,0.024436355059035124,0.079669155180454254,0.011764706112444401,0.011764706112444401,0.011764706112444401
fgm-inf-3,jpeg-25,jpeg-def-25,130,1000,2.0738685131072998,4.490670766353607,4.5644631385803223,0.0056913988664746284,0.024436355059035124,0.079669155180454254,0.011764706112444401,0.011764706112444401,0.011764706112444401
fgm-inf-3,jpeg-25,jpeg-def-50,209,1000,2.0738685131072998,4.490670766353607,4.5644631385803223,0.0056913988664746284,0.024436355059035124,0.079669155180454254,0.011764706112444401,0.011764706112444401,0.011764706112444401
fgm-inf-3,jpeg-25,jpeg-def-75,280,1000,2.0738685131072998,4.490670766353607,4.5644631385803223,0.0056913988664746284,0.024436355059035124,0.079669155180454254,0.011764706112444401,0.011764706112444401,0.011764706112444401
fgm-inf-3,jpeg-50,round,249,1000,2.1446032524108887,4.4952567510604862,4.5644631385803223,0.0058855186216533184,0.024452680800575763,0.079725310206413269,0.011764706112444401,0.011764706112444401,0.011764706112444401
fgm-inf-3,jpeg-50,jpeg-def-25,270,1000,2.1446032524108887,4.4952567510604862,4.5644631385803223,0.0058855186216533184,0.024452680800575763,0.079725310206413269,0.011764706112444401,0.011764706112444401,0.011764706112444401
fgm-inf-3,jpeg-50,jpeg-def-50,128,1000,2.1446032524108887,4.4952567510604862,4.5644631385803223,0.0058855186216533184,0.024452680800575763,0.079725310206413269,0.011764706112444401,0.011764706112444401,0.011764706112444401
fgm-inf-3,jpeg-50,jpeg-def-75,172,1000,2.1446032524108887,4.4952567510604862,4.5644631385803223,0.0058855186216533184,0.024452680800575763,0.079725310206413269,0.011764706112444401,0.011764706112444401,0.011764706112444401
fgm-inf-3,jpeg-75,round,173,1000,2.1554183959960938,4.4951496987342834,4.5644631385803223,0.0059151994064450264,0.024452068575657904,0.079645104706287384,0.011764706112444401,0.011764706112444401,0.011764706112444401
fgm-inf-3,jpeg-75,jpeg-def-25,312,1000,2.1554183959960938,4.4951496987342834,4.5644631385803223,0.0059151994064450264,0.024452068575657904,0.079645104706287384,0.011764706112444401,0.011764706112444401,0.011764706112444401
fgm-inf-3,jpeg-75,jpeg-def-50,203,1000,2.1554183959960938,4.4951496987342834,4.5644631385803223,0.0059151994064450264,0.024452068575657904,0.079645104706287384,0.011764706112444401,0.011764706112444401,0.011764706112444401
fgm-inf-3,jpeg-75,jpeg-def-75,109,1000,2.1554183959960938,4.4951496987342834,4.5644631385803223,0.0059151994064450264,0.024452068575657904,0.079645104706287384,0.011764706112444401,0.011764706112444401,0.011764706112444401
fgm-inf-5,"min none,jpeg-25,jpeg-50,jpeg-75",round,112,1000,4.860969066619873,7.4873535504341122,7.6074385643005371,0.013790331780910492,0.040692911949008703,0.13125644624233246,0.019607843831181526,0.019607843831181526,0.019607843831181526
fgm-inf-5,"min none,jpeg-25,jpeg-50,jpeg-75",jpeg-def-25,220,1000,4.860969066619873,7.4873535504341122,7.6074385643005371,0.013790331780910492,0.040692911949008703,0.13125644624233246,0.019607843831181526,0.019607843831181526,0.019607843831181526
fgm-inf-5,"min none,jpeg-25,jpeg-50,jpeg-75",jpeg-def-50,149,1000,4.860969066619873,7.4873535504341122,7.6074385643005371,0.013790331780910492,0.040692911949008703,0.13125644624233246,0.019607843831181526,0.019607843831181526,0.019607843831181526
fgm-inf-5,"min none,jpeg-25,jpeg-50,jpeg-75",jpeg-def-75,130,1000,4.860969066619873,7.4873535504341122,7.6074385643005371,0.013790331780910492,0.040692911949008703,0.13125644624233246,0.019607843831181526,0.019607843831181526,0.019607843831181526
fgm-inf-5,"softmin none,jpeg-25,jpeg-50,jpeg-75",round,65,1000,5.7805933952331543,7.5006499204635624,7.6074385643005371,0.01586390845477581,0.04075052177347243,0.13133196532726288,0.019607843831181526,0.019607843831181526,0.019607843831181526
fgm-inf-5,"softmin none,jpeg-25,jpeg-50,jpeg-75",jpeg-def-25,98,1000,5.7805933952331543,7.5006499204635624,7.6074385643005371,0.01586390845477581,0.04075052177347243,0.13133196532726288,0.019607843831181526,0.019607843831181526,0.019607843831181526
fgm-inf-5,"softmin none,jpeg-25,jpeg-50,jpeg-75",jpeg-def-50,77,1000,5.7805933952331543,7.5006499204635624,7.6074385643005371,0.01586390845477581,0.04075052177347243,0.13133196532726288,0.019607843831181526,0.019607843831181526,0.019607843831181526
fgm-inf-5,"softmin none,jpeg-25,jpeg-50,jpeg-75",jpeg-def-75,67,1000,5.7805933952331543,7.5006499204635624,7.6074385643005371,0.01586390845477581,0.04075052177347243,0.13133196532726288,0.019607843831181526,0.019607843831181526,0.019607843831181526
fgm-inf-5,"avg none,jpeg-25,jpeg-50,jpeg-75",round,65,1000,5.7812738418579102,7.5006707429885866,7.6074385643005371,0.015865776687860489,0.040750620519742368,0.13133059442043304,0.019607843831181526,0.019607843831181526,0.019607843831181526
fgm-inf-5,"avg none,jpeg-25,jpeg-50,jpeg-75",jpeg-def-25,99,1000,5.7812738418579102,7.5006707429885866,7.6074385643005371,0.015865776687860489,0.040750620519742368,0.13133059442043304,0.019607843831181526,0.019607843831181526,0.019607843831181526
fgm-inf-5,"avg none,jpeg-25,jpeg-50,jpeg-75",jpeg-def-50,76,1000,5.7812738418579102,7.5006707429885866,7.6074385643005371,0.015865776687860489,0.040750620519742368,0.13133059442043304,0.019607843831181526,0.019607843831181526,0.019607843831181526
fgm-inf-5,"avg none,jpeg-25,jpeg-50,jpeg-75",jpeg-def-75,66,1000,5.7812738418579102,7.5006707429885866,7.6074385643005371,0.015865776687860489,0.040750620519742368,0.13133059442043304,0.019607843831181526,0.019607843831181526,0.019607843831181526
fgm-inf-5,none,round,45,1000,5.7761244773864746,7.5004743695259091,7.6074385643005371,0.015851644799113274,0.040749683680012819,0.13136415183544159,0.019607843831181526,0.019607843831181526,0.019607843831181526
fgm-inf-5,none,jpeg-def-25,258,1000,5.7761244773864746,7.5004743695259091,7.6074385643005371,0.015851644799113274,0.040749683680012819,0.13136415183544159,0.019607843831181526,0.019607843831181526,0.019607843831181526
fgm-inf-5,none,jpeg-def-50,158,1000,5.7761244773864746,7.5004743695259091,7.6074385643005371,0.015851644799113274,0.040749683680012819,0.13136415183544159,0.019607843831181526,0.019607843831181526,0.019607843831181526
fgm-inf-5,none,jpeg-def-75,101,1000,5.7761244773864746,7.5004743695259091,7.6074385643005371,0.015851644799113274,0.040749683680012819,0.13136415183544159,0.019607843831181526,0.019607843831181526,0.019607843831181526
